county,precinct,office,district,party,candidate,votes
Livingston,"Hamburg Township, Precinct6",Straight Party,,,Unassigned,0
Livingston,"Hamburg Township, Precinct6",Straight Party,,,Absentee,1124
Livingston,"Hamburg Township, Precinct6",Straight Party,,,Election,906
Livingston,"Hamburg Township, Precinct7",Straight Party,,DEM,Democratic Party,313
Livingston,"Hamburg Township, Precinct7",Straight Party,,REP,Republican Party,356
Livingston,"Hamburg Township, Precinct7",Straight Party,,LIB,Libertarian Party,5
Livingston,"Hamburg Township, Precinct7",Straight Party,,UST,U.S. Taxpayers Party,1
Livingston,"Hamburg Township, Precinct7",Straight Party,,WCP,Working Class Party,2
Livingston,"Hamburg Township, Precinct7",Straight Party,,GRN,Green Party,1
Livingston,"Hamburg Township, Precinct7",Straight Party,,NLP,Natural Law Party,1
Livingston,"Hamburg Township, Precinct7",Straight Party,,,Cast Votes,679
Livingston,"Hamburg Township, Precinct7",Straight Party,,,Undervotes,541
Livingston,"Hamburg Township, Precinct7",Straight Party,,,Overvotes,0
Livingston,"Hamburg Township, Precinct7",Straight Party,,,Rejected,0
Livingston,"Hamburg Township, Precinct7",Straight Party,,,Unassigned,0
Livingston,"Hamburg Township, Precinct7",Straight Party,,,Absentee,576
Livingston,"Hamburg Township, Precinct7",Straight Party,,,Election,644
Livingston,"Hamburg Township, Precinct8",Straight Party,,DEM,Democratic Party,249
Livingston,"Hamburg Township, Precinct8",Straight Party,,REP,Republican Party,270
Livingston,"Hamburg Township, Precinct8",Straight Party,,LIB,Libertarian Party,6
Livingston,"Hamburg Township, Precinct8",Straight Party,,UST,U.S. Taxpayers Party,1
Livingston,"Hamburg Township, Precinct8",Straight Party,,WCP,Working Class Party,3
Livingston,"Hamburg Township, Precinct8",Straight Party,,GRN,Green Party,2
Livingston,"Hamburg Township, Precinct8",Straight Party,,NLP,Natural Law Party,0
Livingston,"Hamburg Township, Precinct8",Straight Party,,,Cast Votes,531
Livingston,"Hamburg Township, Precinct8",Straight Party,,,Undervotes,467
Livingston,"Hamburg Township, Precinct8",Straight Party,,,Overvotes,0
Livingston,"Hamburg Township, Precinct8",Straight Party,,,Rejected,0
Livingston,"Hamburg Township, Precinct8",Straight Party,,,Unassigned,0
Livingston,"Hamburg Township, Precinct8",Straight Party,,,Absentee,425
Livingston,"Hamburg Township, Precinct8",Straight Party,,,Election,573
Livingston,"Handy Township, Precinct 1",Straight Party,,DEM,Democratic Party,193
Livingston,"Handy Township, Precinct 1",Straight Party,,REP,Republican Party,378
Livingston,"Handy Township, Precinct 1",Straight Party,,LIB,Libertarian Party,4
Livingston,"Handy Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers Party,2
Livingston,"Handy Township, Precinct 1",Straight Party,,WCP,Working Class Party,4
Livingston,"Handy Township, Precinct 1",Straight Party,,GRN,Green Party,0
Livingston,"Handy Township, Precinct 1",Straight Party,,NLP,Natural Law Party,0
Livingston,"Handy Township, Precinct 1",Straight Party,,,Cast Votes,581
Livingston,"Handy Township, Precinct 1",Straight Party,,,Undervotes,566
Livingston,"Handy Township, Precinct 1",Straight Party,,,Overvotes,0
Livingston,"Handy Township, Precinct 1",Straight Party,,,Rejected,0
Livingston,"Handy Township, Precinct 1",Straight Party,,,Unassigned,0
Livingston,"Handy Township, Precinct 1",Straight Party,,,Absentee,359
Livingston,"Handy Township, Precinct 1",Straight Party,,,Election,788
Livingston,"Handy Township, Precinct 2",Straight Party,,DEM,Democratic Party,210
Livingston,"Handy Township, Precinct 2",Straight Party,,REP,Republican Party,343
Livingston,"Handy Township, Precinct 2",Straight Party,,LIB,Libertarian Party,6
Livingston,"Handy Township, Precinct 2",Straight Party,,UST,U.S. Taxpayers Party,2
Livingston,"Handy Township, Precinct 2",Straight Party,,WCP,Working Class Party,3
Livingston,"Handy Township, Precinct 2",Straight Party,,GRN,Green Party,2
Livingston,"Handy Township, Precinct 2",Straight Party,,NLP,Natural Law Party,1
Livingston,"Handy Township, Precinct 2",Straight Party,,,Cast Votes,567
Livingston,"Handy Township, Precinct 2",Straight Party,,,Undervotes,540
Livingston,"Handy Township, Precinct 2",Straight Party,,,Overvotes,0
Livingston,"Handy Township, Precinct 2",Straight Party,,,Rejected,0
Livingston,"Handy Township, Precinct 2",Straight Party,,,Unassigned,0
Livingston,"Handy Township, Precinct 2",Straight Party,,,Absentee,382
Livingston,"Handy Township, Precinct 2",Straight Party,,,Election,725
Livingston,"Handy Township, Precinct 3",Straight Party,,DEM,Democratic Party,237
Livingston,"Handy Township, Precinct 3",Straight Party,,REP,Republican Party,584
Livingston,"Handy Township, Precinct 3",Straight Party,,LIB,Libertarian Party,4
Livingston,"Handy Township, Precinct 3",Straight Party,,UST,U.S. Taxpayers Party,1
Livingston,"Handy Township, Precinct 3",Straight Party,,WCP,Working Class Party,7
Livingston,"Handy Township, Precinct 3",Straight Party,,GRN,Green Party,0
Livingston,"Handy Township, Precinct 3",Straight Party,,NLP,Natural Law Party,0
Livingston,"Handy Township, Precinct 3",Straight Party,,,Cast Votes,833
Livingston,"Handy Township, Precinct 3",Straight Party,,,Undervotes,741
Livingston,"Handy Township, Precinct 3",Straight Party,,,Overvotes,0
Livingston,"Handy Township, Precinct 3",Straight Party,,,Rejected,0
Livingston,"Handy Township, Precinct 3",Straight Party,,,Unassigned,0
Livingston,"Handy Township, Precinct 3",Straight Party,,,Absentee,496
Livingston,"Handy Township, Precinct 3",Straight Party,,,Election,1078
Livingston,"Hartland Township, Precinct 1",Straight Party,,DEM,Democratic Party,354
Livingston,"Hartland Township, Precinct 1",Straight Party,,REP,Republican Party,611
Livingston,"Hartland Township, Precinct 1",Straight Party,,LIB,Libertarian Party,5
Livingston,"Hartland Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers Party,0
Livingston,"Hartland Township, Precinct 1",Straight Party,,WCP,Working Class Party,0
Livingston,"Hartland Township, Precinct 1",Straight Party,,GRN,Green Party,1
Livingston,"Hartland Township, Precinct 1",Straight Party,,NLP,Natural Law Party,0
Livingston,"Hartland Township, Precinct 1",Straight Party,,,Cast Votes,971
Livingston,"Hartland Township, Precinct 1",Straight Party,,,Undervotes,767
Livingston,"Hartland Township, Precinct 1",Straight Party,,,Overvotes,1
Livingston,"Hartland Township, Precinct 1",Straight Party,,,Rejected,0
Livingston,"Hartland Township, Precinct 1",Straight Party,,,Unassigned,0
Livingston,"Hartland Township, Precinct 1",Straight Party,,,Absentee,835
Livingston,"Hartland Township, Precinct 1",Straight Party,,,Election,904
Livingston,"Hartland Township, Precinct 2",Straight Party,,DEM,Democratic Party,349
Livingston,"Hartland Township, Precinct 2",Straight Party,,REP,Republican Party,529
Livingston,"Hartland Township, Precinct 2",Straight Party,,LIB,Libertarian Party,7
Livingston,"Hartland Township, Precinct 2",Straight Party,,UST,U.S. Taxpayers Party,1
Livingston,"Hartland Township, Precinct 2",Straight Party,,WCP,Working Class Party,1
Livingston,"Hartland Township, Precinct 2",Straight Party,,GRN,Green Party,1
Livingston,"Hartland Township, Precinct 2",Straight Party,,NLP,Natural Law Party,0
Livingston,"Hartland Township, Precinct 2",Straight Party,,,Cast Votes,888
Livingston,"Hartland Township, Precinct 2",Straight Party,,,Undervotes,869
Livingston,"Hartland Township, Precinct 2",Straight Party,,,Overvotes,0
Livingston,"Hartland Township, Precinct 2",Straight Party,,,Rejected,0
Livingston,"Hartland Township, Precinct 2",Straight Party,,,Unassigned,0
Livingston,"Hartland Township, Precinct 2",Straight Party,,,Absentee,704
Livingston,"Hartland Township, Precinct 2",Straight Party,,,Election,1053
Livingston,"Green Oak Charter Township,Precinct 9",Straight Party,,,Total,871
Livingston,"Hamburg Township, Precinct1",Straight Party,,,Total,2228
Livingston,"Hamburg Township, Precinct2",Straight Party,,,Total,1674
Livingston,"Hamburg Township, Precinct3",Straight Party,,,Total,1924
Livingston,"Hamburg Township, Precinct4",Straight Party,,,Total,1761
Livingston,"Hamburg Township, Precinct5",Straight Party,,,Total,1435
Livingston,"Hamburg Township, Precinct6",Straight Party,,,Total,2030
Livingston,"Hamburg Township, Precinct7",Straight Party,,,Total,1220
Livingston,"Hamburg Township, Precinct8",Straight Party,,,Total,998
Livingston,"Handy Township, Precinct 1",Straight Party,,,Total,1147
Livingston,"Handy Township, Precinct 2",Straight Party,,,Total,1107
Livingston,"Handy Township, Precinct 3",Straight Party,,,Total,1574
Livingston,"Hartland Township, Precinct 1",Straight Party,,,Total,1739
Livingston,"Hartland Township, Precinct 2",Straight Party,,,Total,1757
Livingston,"Hartland Township, Precinct 3",Straight Party,,DEM,Democratic Party,382
Livingston,"Hartland Township, Precinct 3",Straight Party,,REP,Republican Party,640
Livingston,"Hartland Township, Precinct 3",Straight Party,,LIB,Libertarian Party,5
Livingston,"Hartland Township, Precinct 3",Straight Party,,UST,U.S. Taxpayers Party,0
Livingston,"Hartland Township, Precinct 3",Straight Party,,WCP,Working Class Party,4
Livingston,"Hartland Township, Precinct 3",Straight Party,,GRN,Green Party,1
Livingston,"Hartland Township, Precinct 3",Straight Party,,NLP,Natural Law Party,0
Livingston,"Hartland Township, Precinct 3",Straight Party,,,Cast Votes,1032
Livingston,"Hartland Township, Precinct 3",Straight Party,,,Undervotes,888
Livingston,"Hartland Township, Precinct 3",Straight Party,,,Overvotes,1
Livingston,"Hartland Township, Precinct 3",Straight Party,,,Rejected,0
Livingston,"Hartland Township, Precinct 3",Straight Party,,,Unassigned,0
Livingston,"Hartland Township, Precinct 3",Straight Party,,,Absentee,918
Livingston,"Hartland Township, Precinct 3",Straight Party,,,Election,1003
Livingston,"Hartland Township, Precinct 4",Straight Party,,DEM,Democratic Party,280
Livingston,"Hartland Township, Precinct 4",Straight Party,,REP,Republican Party,606
Livingston,"Hartland Township, Precinct 4",Straight Party,,LIB,Libertarian Party,9
Livingston,"Hartland Township, Precinct 4",Straight Party,,UST,U.S. Taxpayers Party,1
Livingston,"Hartland Township, Precinct 4",Straight Party,,WCP,Working Class Party,2
Livingston,"Hartland Township, Precinct 4",Straight Party,,GRN,Green Party,2
Livingston,"Hartland Township, Precinct 4",Straight Party,,NLP,Natural Law Party,0
Livingston,"Hartland Township, Precinct 4",Straight Party,,,Cast Votes,900
Livingston,"Hartland Township, Precinct 4",Straight Party,,,Undervotes,914
Livingston,"Hartland Township, Precinct 4",Straight Party,,,Overvotes,0
Livingston,"Hartland Township, Precinct 4",Straight Party,,,Rejected,0
Livingston,"Hartland Township, Precinct 4",Straight Party,,,Unassigned,0
Livingston,"Hartland Township, Precinct 4",Straight Party,,,Absentee,812
Livingston,"Hartland Township, Precinct 4",Straight Party,,,Election,1002
Livingston,"Hartland Township, Precinct 5",Straight Party,,DEM,Democratic Party,226
Livingston,"Hartland Township, Precinct 5",Straight Party,,REP,Republican Party,418
Livingston,"Hartland Township, Precinct 5",Straight Party,,LIB,Libertarian Party,3
Livingston,"Hartland Township, Precinct 5",Straight Party,,UST,U.S. Taxpayers Party,1
Livingston,"Hartland Township, Precinct 5",Straight Party,,WCP,Working Class Party,2
Livingston,"Hartland Township, Precinct 5",Straight Party,,GRN,Green Party,0
Livingston,"Hartland Township, Precinct 5",Straight Party,,NLP,Natural Law Party,0
Livingston,"Hartland Township, Precinct 5",Straight Party,,,Cast Votes,650
Livingston,"Hartland Township, Precinct 5",Straight Party,,,Undervotes,630
Livingston,"Hartland Township, Precinct 5",Straight Party,,,Overvotes,0
Livingston,"Hartland Township, Precinct 5",Straight Party,,,Rejected,0
Livingston,"Hartland Township, Precinct 5",Straight Party,,,Unassigned,0
Livingston,"Hartland Township, Precinct 5",Straight Party,,,Absentee,548
Livingston,"Hartland Township, Precinct 5",Straight Party,,,Election,732
Livingston,"Howell Township, Precinct 1",Straight Party,,DEM,Democratic Party,263
Livingston,"Howell Township, Precinct 1",Straight Party,,REP,Republican Party,459
Livingston,"Howell Township, Precinct 1",Straight Party,,LIB,Libertarian Party,2
Livingston,"Howell Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers Party,0
Livingston,"Howell Township, Precinct 1",Straight Party,,WCP,Working Class Party,1
Livingston,"Howell Township, Precinct 1",Straight Party,,GRN,Green Party,0
Livingston,"Howell Township, Precinct 1",Straight Party,,NLP,Natural Law Party,1
Livingston,"Howell Township, Precinct 1",Straight Party,,,Cast Votes,726
Livingston,"Howell Township, Precinct 1",Straight Party,,,Undervotes,680
Livingston,"Howell Township, Precinct 1",Straight Party,,,Overvotes,1
Livingston,"Howell Township, Precinct 1",Straight Party,,,Rejected,0
Livingston,"Howell Township, Precinct 1",Straight Party,,,Unassigned,0
Livingston,"Howell Township, Precinct 1",Straight Party,,,Absentee,554
Livingston,"Howell Township, Precinct 1",Straight Party,,,Election,853
Livingston,"Howell Township, Precinct 2",Straight Party,,DEM,Democratic Party,256
Livingston,"Howell Township, Precinct 2",Straight Party,,REP,Republican Party,546
Livingston,"Howell Township, Precinct 2",Straight Party,,LIB,Libertarian Party,8
Livingston,"Howell Township, Precinct 2",Straight Party,,UST,U.S. Taxpayers Party,0
Livingston,"Howell Township, Precinct 2",Straight Party,,WCP,Working Class Party,1
Livingston,"Howell Township, Precinct 2",Straight Party,,GRN,Green Party,1
Livingston,"Howell Township, Precinct 2",Straight Party,,NLP,Natural Law Party,0
Livingston,"Howell Township, Precinct 2",Straight Party,,,Cast Votes,812
Livingston,"Howell Township, Precinct 2",Straight Party,,,Undervotes,721
Livingston,"Howell Township, Precinct 2",Straight Party,,,Overvotes,1
Livingston,"Howell Township, Precinct 2",Straight Party,,,Rejected,0
Livingston,"Howell Township, Precinct 2",Straight Party,,,Unassigned,0
Livingston,"Howell Township, Precinct 2",Straight Party,,,Absentee,563
Livingston,"Howell Township, Precinct 2",Straight Party,,,Election,971
Livingston,"Howell Township, Precinct 3",Straight Party,,DEM,Democratic Party,218
Livingston,"Howell Township, Precinct 3",Straight Party,,REP,Republican Party,366
Livingston,"Howell Township, Precinct 3",Straight Party,,LIB,Libertarian Party,1
Livingston,"Howell Township, Precinct 3",Straight Party,,UST,U.S. Taxpayers Party,0
Livingston,"Howell Township, Precinct 3",Straight Party,,WCP,Working Class Party,0
Livingston,"Howell Township, Precinct 3",Straight Party,,GRN,Green Party,3
Livingston,"Howell Township, Precinct 3",Straight Party,,NLP,Natural Law Party,0
Livingston,"Howell Township, Precinct 3",Straight Party,,,Cast Votes,588
Livingston,"Howell Township, Precinct 3",Straight Party,,,Undervotes,499
Livingston,"Howell Township, Precinct 3",Straight Party,,,Overvotes,0
Livingston,"Howell Township, Precinct 3",Straight Party,,,Rejected,0
Livingston,"Howell Township, Precinct 3",Straight Party,,,Unassigned,0
Livingston,"Howell Township, Precinct 3",Straight Party,,,Absentee,467
Livingston,"Howell Township, Precinct 3",Straight Party,,,Election,620
Livingston,"Iosco Township, Precinct 1",Straight Party,,DEM,Democratic Party,123
Livingston,"Iosco Township, Precinct 1",Straight Party,,REP,Republican Party,351
Livingston,"Iosco Township, Precinct 1",Straight Party,,LIB,Libertarian Party,6
Livingston,"Iosco Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers Party,0
Livingston,"Iosco Township, Precinct 1",Straight Party,,WCP,Working Class Party,5
Livingston,"Iosco Township, Precinct 1",Straight Party,,GRN,Green Party,1
Livingston,"Iosco Township, Precinct 1",Straight Party,,NLP,Natural Law Party,0
Livingston,"Iosco Township, Precinct 1",Straight Party,,,Cast Votes,486
Livingston,"Iosco Township, Precinct 1",Straight Party,,,Undervotes,395
Livingston,"Iosco Township, Precinct 1",Straight Party,,,Overvotes,0
Livingston,"Iosco Township, Precinct 1",Straight Party,,,Rejected,0
Livingston,"Iosco Township, Precinct 1",Straight Party,,,Unassigned,0
Livingston,"Iosco Township, Precinct 1",Straight Party,,,Absentee,266
Livingston,"Iosco Township, Precinct 1",Straight Party,,,Election,615
Livingston,"Iosco Township, Precinct 2",Straight Party,,DEM,Democratic Party,167
Livingston,"Iosco Township, Precinct 2",Straight Party,,REP,Republican Party,434
Livingston,"Iosco Township, Precinct 2",Straight Party,,LIB,Libertarian Party,3
Livingston,"Iosco Township, Precinct 2",Straight Party,,UST,U.S. Taxpayers Party,0
Livingston,"Iosco Township, Precinct 2",Straight Party,,WCP,Working Class Party,4
Livingston,"Iosco Township, Precinct 2",Straight Party,,GRN,Green Party,1
Livingston,"Iosco Township, Precinct 2",Straight Party,,NLP,Natural Law Party,0
Livingston,"Iosco Township, Precinct 2",Straight Party,,,Cast Votes,609
Livingston,"Iosco Township, Precinct 2",Straight Party,,,Undervotes,537
Livingston,"Iosco Township, Precinct 2",Straight Party,,,Overvotes,0
Livingston,"Iosco Township, Precinct 2",Straight Party,,,Rejected,0
Livingston,"Iosco Township, Precinct 2",Straight Party,,,Unassigned,0
Livingston,"Iosco Township, Precinct 2",Straight Party,,,Absentee,339
Livingston,"Iosco Township, Precinct 2",Straight Party,,,Election,807
Livingston,"Marion Township, Precinct 1",Straight Party,,DEM,Democratic Party,291
Livingston,"Marion Township, Precinct 1",Straight Party,,REP,Republican Party,609
Livingston,"Marion Township, Precinct 1",Straight Party,,LIB,Libertarian Party,8
Livingston,"Marion Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers Party,0
Livingston,"Marion Township, Precinct 1",Straight Party,,WCP,Working Class Party,2
Livingston,"Marion Township, Precinct 1",Straight Party,,GRN,Green Party,1
Livingston,"Marion Township, Precinct 1",Straight Party,,NLP,Natural Law Party,0
Livingston,"Marion Township, Precinct 1",Straight Party,,,Cast Votes,911
Livingston,"Marion Township, Precinct 1",Straight Party,,,Undervotes,754
Livingston,"Marion Township, Precinct 1",Straight Party,,,Overvotes,0
Livingston,"Marion Township, Precinct 1",Straight Party,,,Rejected,0
Livingston,"Marion Township, Precinct 1",Straight Party,,,Unassigned,0
Livingston,"Marion Township, Precinct 1",Straight Party,,,Absentee,700
Livingston,"Marion Township, Precinct 1",Straight Party,,,Election,965
Livingston,"Marion Township, Precinct 2",Straight Party,,DEM,Democratic Party,368
Livingston,"Marion Township, Precinct 2",Straight Party,,REP,Republican Party,684
Livingston,"Marion Township, Precinct 2",Straight Party,,LIB,Libertarian Party,5
Livingston,"Marion Township, Precinct 2",Straight Party,,UST,U.S. Taxpayers Party,0
Livingston,"Marion Township, Precinct 2",Straight Party,,WCP,Working Class Party,1
Livingston,"Marion Township, Precinct 2",Straight Party,,GRN,Green Party,0
Livingston,"Marion Township, Precinct 2",Straight Party,,NLP,Natural Law Party,0
Livingston,"Marion Township, Precinct 2",Straight Party,,,Cast Votes,1058
Livingston,"Marion Township, Precinct 2",Straight Party,,,Undervotes,923
Livingston,"Marion Township, Precinct 2",Straight Party,,,Overvotes,1
Livingston,"Marion Township, Precinct 2",Straight Party,,,Rejected,0
Livingston,"Marion Township, Precinct 2",Straight Party,,,Unassigned,0
Livingston,"Marion Township, Precinct 2",Straight Party,,,Absentee,867
Livingston,"Marion Township, Precinct 2",Straight Party,,,Election,1115
Livingston,"Marion Township, Precinct 3",Straight Party,,DEM,Democratic Party,252
Livingston,"Marion Township, Precinct 3",Straight Party,,REP,Republican Party,488
Livingston,"Marion Township, Precinct 3",Straight Party,,LIB,Libertarian Party,1
Livingston,"Marion Township, Precinct 3",Straight Party,,UST,U.S. Taxpayers Party,0
Livingston,"Marion Township, Precinct 3",Straight Party,,WCP,Working Class Party,2
Livingston,"Marion Township, Precinct 3",Straight Party,,GRN,Green Party,2
Livingston,"Marion Township, Precinct 3",Straight Party,,NLP,Natural Law Party,0
Livingston,"Marion Township, Precinct 3",Straight Party,,,Cast Votes,745
Livingston,"Marion Township, Precinct 3",Straight Party,,,Undervotes,642
Livingston,"Marion Township, Precinct 3",Straight Party,,,Overvotes,2
Livingston,"Marion Township, Precinct 3",Straight Party,,,Rejected,0
Livingston,"Marion Township, Precinct 3",Straight Party,,,Unassigned,0
Livingston,"Marion Township, Precinct 3",Straight Party,,,Absentee,608
Livingston,"Marion Township, Precinct 3",Straight Party,,,Election,781
Livingston,"Marion Township, Precinct 4",Straight Party,,DEM,Democratic Party,259
Livingston,"Marion Township, Precinct 4",Straight Party,,REP,Republican Party,724
Livingston,"Marion Township, Precinct 4",Straight Party,,LIB,Libertarian Party,1
Livingston,"Marion Township, Precinct 4",Straight Party,,UST,U.S. Taxpayers Party,0
Livingston,"Marion Township, Precinct 4",Straight Party,,WCP,Working Class Party,4
Livingston,"Marion Township, Precinct 4",Straight Party,,GRN,Green Party,0
Livingston,"Marion Township, Precinct 4",Straight Party,,NLP,Natural Law Party,0
Livingston,"Marion Township, Precinct 4",Straight Party,,,Cast Votes,988
Livingston,"Marion Township, Precinct 4",Straight Party,,,Undervotes,844
Livingston,"Marion Township, Precinct 4",Straight Party,,,Overvotes,0
Livingston,"Marion Township, Precinct 4",Straight Party,,,Rejected,0
Livingston,"Marion Township, Precinct 4",Straight Party,,,Unassigned,0
Livingston,"Marion Township, Precinct 4",Straight Party,,,Absentee,798
Livingston,"Marion Township, Precinct 4",Straight Party,,,Election,1034
Livingston,"Oceola Township, Precinct 1",Straight Party,,DEM,Democratic Party,277
Livingston,"Oceola Township, Precinct 1",Straight Party,,REP,Republican Party,573
Livingston,"Oceola Township, Precinct 1",Straight Party,,LIB,Libertarian Party,2
Livingston,"Oceola Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers Party,2
Livingston,"Oceola Township, Precinct 1",Straight Party,,WCP,Working Class Party,4
Livingston,"Oceola Township, Precinct 1",Straight Party,,GRN,Green Party,0
Livingston,"Oceola Township, Precinct 1",Straight Party,,NLP,Natural Law Party,1
Livingston,"Oceola Township, Precinct 1",Straight Party,,,Cast Votes,859
Livingston,"Oceola Township, Precinct 1",Straight Party,,,Undervotes,756
Livingston,"Oceola Township, Precinct 1",Straight Party,,,Overvotes,0
Livingston,"Oceola Township, Precinct 1",Straight Party,,,Rejected,0
Livingston,"Oceola Township, Precinct 1",Straight Party,,,Unassigned,0
Livingston,"Oceola Township, Precinct 1",Straight Party,,,Absentee,703
Livingston,"Oceola Township, Precinct 1",Straight Party,,,Election,912
Livingston,"Oceola Township, Precinct 2",Straight Party,,DEM,Democratic Party,397
Livingston,"Oceola Township, Precinct 2",Straight Party,,REP,Republican Party,520
Livingston,"Oceola Township, Precinct 2",Straight Party,,LIB,Libertarian Party,6
Livingston,"Oceola Township, Precinct 2",Straight Party,,UST,U.S. Taxpayers Party,3
Livingston,"Oceola Township, Precinct 2",Straight Party,,WCP,Working Class Party,4
Livingston,"Oceola Township, Precinct 2",Straight Party,,GRN,Green Party,1
Livingston,"Oceola Township, Precinct 2",Straight Party,,NLP,Natural Law Party,1
Livingston,"Oceola Township, Precinct 2",Straight Party,,,Cast Votes,932
Livingston,"Oceola Township, Precinct 2",Straight Party,,,Undervotes,839
Livingston,"Oceola Township, Precinct 2",Straight Party,,,Overvotes,1
Livingston,"Oceola Township, Precinct 2",Straight Party,,,Rejected,0
Livingston,"Oceola Township, Precinct 2",Straight Party,,,Unassigned,0
Livingston,"Oceola Township, Precinct 2",Straight Party,,,Absentee,777
Livingston,"Oceola Township, Precinct 2",Straight Party,,,Election,995
Livingston,"Oceola Township, Precinct 3",Straight Party,,DEM,Democratic Party,139
Livingston,"Oceola Township, Precinct 3",Straight Party,,REP,Republican Party,350
Livingston,"Oceola Township, Precinct 3",Straight Party,,LIB,Libertarian Party,5
Livingston,"Oceola Township, Precinct 3",Straight Party,,UST,U.S. Taxpayers Party,0
Livingston,"Oceola Township, Precinct 3",Straight Party,,WCP,Working Class Party,2
Livingston,"Oceola Township, Precinct 3",Straight Party,,GRN,Green Party,0
Livingston,"Oceola Township, Precinct 3",Straight Party,,NLP,Natural Law Party,0
Livingston,"Oceola Township, Precinct 3",Straight Party,,,Cast Votes,496
Livingston,"Oceola Township, Precinct 3",Straight Party,,,Undervotes,449
Livingston,"Oceola Township, Precinct 3",Straight Party,,,Overvotes,0
Livingston,"Oceola Township, Precinct 3",Straight Party,,,Rejected,0
Livingston,"Oceola Township, Precinct 3",Straight Party,,,Unassigned,0
Livingston,"Oceola Township, Precinct 3",Straight Party,,,Absentee,407
Livingston,"Oceola Township, Precinct 3",Straight Party,,,Election,538
Livingston,"Oceola Township, Precinct 4",Straight Party,,DEM,Democratic Party,190
Livingston,"Oceola Township, Precinct 4",Straight Party,,REP,Republican Party,502
Livingston,"Oceola Township, Precinct 4",Straight Party,,LIB,Libertarian Party,6
Livingston,"Oceola Township, Precinct 4",Straight Party,,UST,U.S. Taxpayers Party,4
Livingston,"Oceola Township, Precinct 4",Straight Party,,WCP,Working Class Party,0
Livingston,"Oceola Township, Precinct 4",Straight Party,,GRN,Green Party,3
Livingston,"Oceola Township, Precinct 4",Straight Party,,NLP,Natural Law Party,0
Livingston,"Oceola Township, Precinct 4",Straight Party,,,Cast Votes,705
Livingston,"Oceola Township, Precinct 4",Straight Party,,,Undervotes,642
Livingston,"Oceola Township, Precinct 4",Straight Party,,,Overvotes,1
Livingston,"Oceola Township, Precinct 4",Straight Party,,,Rejected,0
Livingston,"Oceola Township, Precinct 4",Straight Party,,,Unassigned,0
Livingston,"Oceola Township, Precinct 4",Straight Party,,,Absentee,541
Livingston,"Oceola Township, Precinct 4",Straight Party,,,Election,807
Livingston,"Oceola Township, Precinct 5",Straight Party,,DEM,Democratic Party,207
Livingston,"Oceola Township, Precinct 5",Straight Party,,REP,Republican Party,389
Livingston,"Oceola Township, Precinct 5",Straight Party,,LIB,Libertarian Party,3
Livingston,"Oceola Township, Precinct 5",Straight Party,,UST,U.S. Taxpayers Party,0
Livingston,"Oceola Township, Precinct 5",Straight Party,,WCP,Working Class Party,0
Livingston,"Oceola Township, Precinct 5",Straight Party,,GRN,Green Party,3
Livingston,"Oceola Township, Precinct 5",Straight Party,,NLP,Natural Law Party,0
Livingston,"Oceola Township, Precinct 5",Straight Party,,,Cast Votes,602
Livingston,"Oceola Township, Precinct 5",Straight Party,,,Undervotes,604
Livingston,"Oceola Township, Precinct 5",Straight Party,,,Overvotes,1
Livingston,"Oceola Township, Precinct 5",Straight Party,,,Rejected,0
Livingston,"Oceola Township, Precinct 5",Straight Party,,,Unassigned,0
Livingston,"Oceola Township, Precinct 5",Straight Party,,,Absentee,674
Livingston,"Oceola Township, Precinct 5",Straight Party,,,Election,533
Livingston,"Oceola Township, Precinct 6",Straight Party,,DEM,Democratic Party,206
Livingston,"Oceola Township, Precinct 6",Straight Party,,REP,Republican Party,420
Livingston,"Oceola Township, Precinct 6",Straight Party,,LIB,Libertarian Party,5
Livingston,"Oceola Township, Precinct 6",Straight Party,,UST,U.S. Taxpayers Party,3
Livingston,"Oceola Township, Precinct 6",Straight Party,,WCP,Working Class Party,1
Livingston,"Oceola Township, Precinct 6",Straight Party,,GRN,Green Party,1
Livingston,"Oceola Township, Precinct 6",Straight Party,,NLP,Natural Law Party,0
Livingston,"Oceola Township, Precinct 6",Straight Party,,,Cast Votes,636
Livingston,"Oceola Township, Precinct 6",Straight Party,,,Undervotes,566
Livingston,"Oceola Township, Precinct 6",Straight Party,,,Overvotes,0
Livingston,"Oceola Township, Precinct 6",Straight Party,,,Rejected,0
Livingston,"Oceola Township, Precinct 6",Straight Party,,,Unassigned,0
Livingston,"Oceola Township, Precinct 6",Straight Party,,,Absentee,471
Livingston,"Oceola Township, Precinct 6",Straight Party,,,Election,731
Livingston,"Putnam Township, Precinct 1",Straight Party,,DEM,Democratic Party,270
Livingston,"Putnam Township, Precinct 1",Straight Party,,REP,Republican Party,343
Livingston,"Putnam Township, Precinct 1",Straight Party,,LIB,Libertarian Party,4
Livingston,"Putnam Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers Party,1
Livingston,"Putnam Township, Precinct 1",Straight Party,,WCP,Working Class Party,0
Livingston,"Putnam Township, Precinct 1",Straight Party,,GRN,Green Party,2
