county,precinct,office,district,party,candidate,votes
Livingston,"Handy Township, Precinct 2",Secretary of State,,,Overvotes,1
Livingston,"Handy Township, Precinct 2",Secretary of State,,,Rejected,2
Livingston,"Handy Township, Precinct 2",Secretary of State,,,Unassigned,0
Livingston,"Handy Township, Precinct 2",Secretary of State,,,Absentee,382
Livingston,"Handy Township, Precinct 2",Secretary of State,,,Election,725
Livingston,"Handy Township, Precinct 2",Secretary of State,,,Total,1107
Livingston,"Handy Township, Precinct 3",Secretary of State,,DEM,Jocelyn Benson,573
Livingston,"Handy Township, Precinct 3",Secretary of State,,REP,Kristina Elaine Karamo,948
Livingston,"Handy Township, Precinct 3",Secretary of State,,LIB,Gregory Scott Stempfle,25
Livingston,"Handy Township, Precinct 3",Secretary of State,,UST,Christine C. Schwartz,5
Livingston,"Handy Township, Precinct 3",Secretary of State,,GRN,Larry James Hutchinson Jr.,4
Livingston,"Handy Township, Precinct 3",Secretary of State,,,Cast Votes,1555
Livingston,"Handy Township, Precinct 3",Secretary of State,,,Undervotes,18
Livingston,"Handy Township, Precinct 3",Secretary of State,,,Overvotes,0
Livingston,"Handy Township, Precinct 3",Secretary of State,,,Rejected,1
Livingston,"Handy Township, Precinct 3",Secretary of State,,,Unassigned,0
Livingston,"Handy Township, Precinct 3",Secretary of State,,,Absentee,496
Livingston,"Handy Township, Precinct 3",Secretary of State,,,Election,1078
Livingston,"Handy Township, Precinct 3",Secretary of State,,,Total,1574
Livingston,"Hartland Township, Precinct 1",Secretary of State,,DEM,Jocelyn Benson,732
Livingston,"Hartland Township, Precinct 1",Secretary of State,,REP,Kristina Elaine Karamo,951
Livingston,"Hartland Township, Precinct 1",Secretary of State,,LIB,Gregory Scott Stempfle,20
Livingston,"Hartland Township, Precinct 1",Secretary of State,,UST,Christine C. Schwartz,5
Livingston,"Hartland Township, Precinct 1",Secretary of State,,GRN,Larry James Hutchinson Jr.,1
Livingston,"Hartland Township, Precinct 1",Secretary of State,,,Cast Votes,1709
Livingston,"Hartland Township, Precinct 1",Secretary of State,,,Undervotes,29
Livingston,"Hartland Township, Precinct 1",Secretary of State,,,Overvotes,1
Livingston,"Hartland Township, Precinct 1",Secretary of State,,,Rejected,0
Livingston,"Hartland Township, Precinct 1",Secretary of State,,,Unassigned,0
Livingston,"Hartland Township, Precinct 1",Secretary of State,,,Absentee,835
Livingston,"Hartland Township, Precinct 1",Secretary of State,,,Election,904
Livingston,"Hartland Township, Precinct 1",Secretary of State,,,Total,1739
Livingston,"Hartland Township, Precinct 2",Secretary of State,,DEM,Jocelyn Benson,765
Livingston,"Hartland Township, Precinct 2",Secretary of State,,REP,Kristina Elaine Karamo,929
Livingston,"Hartland Township, Precinct 2",Secretary of State,,LIB,Gregory Scott Stempfle,20
Livingston,"Hartland Township, Precinct 2",Secretary of State,,UST,Christine C. Schwartz,9
Livingston,"Hartland Township, Precinct 2",Secretary of State,,GRN,Larry James Hutchinson Jr.,4
Livingston,"Hartland Township, Precinct 2",Secretary of State,,,Cast Votes,1727
Livingston,"Hartland Township, Precinct 2",Secretary of State,,,Undervotes,28
Livingston,"Hartland Township, Precinct 2",Secretary of State,,,Overvotes,1
Livingston,"Hartland Township, Precinct 2",Secretary of State,,,Rejected,1
Livingston,"Hartland Township, Precinct 2",Secretary of State,,,Unassigned,0
Livingston,"Hartland Township, Precinct 2",Secretary of State,,,Absentee,704
Livingston,"Hartland Township, Precinct 2",Secretary of State,,,Election,1053
Livingston,"Hartland Township, Precinct 2",Secretary of State,,,Total,1757
Livingston,"Hartland Township, Precinct 3",Secretary of State,,DEM,Jocelyn Benson,806
Livingston,"Hartland Township, Precinct 3",Secretary of State,,REP,Kristina Elaine Karamo,1040
Livingston,"Hartland Township, Precinct 3",Secretary of State,,LIB,Gregory Scott Stempfle,26
Livingston,"Hartland Township, Precinct 3",Secretary of State,,UST,Christine C. Schwartz,7
Livingston,"Hartland Township, Precinct 3",Secretary of State,,GRN,Larry James Hutchinson Jr.,8
Livingston,"Hartland Township, Precinct 3",Secretary of State,,,Cast Votes,1887
Livingston,"Hartland Township, Precinct 3",Secretary of State,,,Undervotes,32
Livingston,"Hartland Township, Precinct 3",Secretary of State,,,Overvotes,1
Livingston,"Hartland Township, Precinct 3",Secretary of State,,,Rejected,1
Livingston,"Hartland Township, Precinct 3",Secretary of State,,,Unassigned,0
Livingston,"Hartland Township, Precinct 3",Secretary of State,,,Absentee,918
Livingston,"Hartland Township, Precinct 3",Secretary of State,,,Election,1003
Livingston,"Hartland Township, Precinct 3",Secretary of State,,,Total,1921
Livingston,"Hartland Township, Precinct 4",Secretary of State,,DEM,Jocelyn Benson,739
Livingston,"Hartland Township, Precinct 4",Secretary of State,,REP,Kristina Elaine Karamo,1011
Livingston,"Hartland Township, Precinct 4",Secretary of State,,LIB,Gregory Scott Stempfle,24
Livingston,"Hartland Township, Precinct 4",Secretary of State,,UST,Christine C. Schwartz,9
Livingston,"Hartland Township, Precinct 4",Secretary of State,,GRN,Larry James Hutchinson Jr.,4
Livingston,"Hartland Township, Precinct 4",Secretary of State,,,Cast Votes,1787
Livingston,"Hartland Township, Precinct 4",Secretary of State,,,Undervotes,27
Livingston,"Hartland Township, Precinct 4",Secretary of State,,,Overvotes,0
Livingston,"Hartland Township, Precinct 4",Secretary of State,,,Rejected,0
Livingston,"Hartland Township, Precinct 4",Secretary of State,,,Unassigned,0
Livingston,"Hartland Township, Precinct 4",Secretary of State,,,Absentee,812
Livingston,"Hartland Township, Precinct 4",Secretary of State,,,Election,1002
Livingston,"Hartland Township, Precinct 4",Secretary of State,,,Total,1814
Livingston,"Hartland Township, Precinct 5",Secretary of State,,DEM,Jocelyn Benson,541
Livingston,"Hartland Township, Precinct 5",Secretary of State,,REP,Kristina Elaine Karamo,678
Livingston,"Hartland Township, Precinct 5",Secretary of State,,LIB,Gregory Scott Stempfle,20
Livingston,"Hartland Township, Precinct 5",Secretary of State,,UST,Christine C. Schwartz,10
Livingston,"Hartland Township, Precinct 5",Secretary of State,,GRN,Larry James Hutchinson Jr.,4
Livingston,"Hartland Township, Precinct 5",Secretary of State,,,Cast Votes,1253
Livingston,"Hartland Township, Precinct 5",Secretary of State,,,Undervotes,26
Livingston,"Hartland Township, Precinct 5",Secretary of State,,,Overvotes,0
Livingston,"Hartland Township, Precinct 5",Secretary of State,,,Rejected,1
Livingston,"Hartland Township, Precinct 5",Secretary of State,,,Unassigned,0
Livingston,"Hartland Township, Precinct 5",Secretary of State,,,Absentee,548
Livingston,"Hartland Township, Precinct 5",Secretary of State,,,Election,732
Livingston,"Hartland Township, Precinct 5",Secretary of State,,,Total,1280
Livingston,"Howell Township, Precinct 1",Secretary of State,,DEM,Jocelyn Benson,632
Livingston,"Howell Township, Precinct 1",Secretary of State,,REP,Kristina Elaine Karamo,729
Livingston,"Howell Township, Precinct 1",Secretary of State,,LIB,Gregory Scott Stempfle,13
Livingston,"Howell Township, Precinct 1",Secretary of State,,UST,Christine C. Schwartz,4
Livingston,"Howell Township, Precinct 1",Secretary of State,,GRN,Larry James Hutchinson Jr.,7
Livingston,"Howell Township, Precinct 1",Secretary of State,,,Cast Votes,1385
Livingston,"Howell Township, Precinct 1",Secretary of State,,,Undervotes,20
Livingston,"Howell Township, Precinct 1",Secretary of State,,,Overvotes,1
Livingston,"Howell Township, Precinct 1",Secretary of State,,,Rejected,1
Livingston,"Howell Township, Precinct 1",Secretary of State,,,Unassigned,0
Livingston,"Howell Township, Precinct 1",Secretary of State,,,Absentee,554
Livingston,"Howell Township, Precinct 1",Secretary of State,,,Election,853
Livingston,"Howell Township, Precinct 1",Secretary of State,,,Total,1407
Livingston,"Howell Township, Precinct 2",Secretary of State,,DEM,Jocelyn Benson,605
Livingston,"Howell Township, Precinct 2",Secretary of State,,REP,Kristina Elaine Karamo,859
Livingston,"Howell Township, Precinct 2",Secretary of State,,LIB,Gregory Scott Stempfle,28
Livingston,"Howell Township, Precinct 2",Secretary of State,,UST,Christine C. Schwartz,8
Livingston,"Howell Township, Precinct 2",Secretary of State,,GRN,Larry James Hutchinson Jr.,4
Livingston,"Howell Township, Precinct 2",Secretary of State,,,Cast Votes,1504
Livingston,"Howell Township, Precinct 2",Secretary of State,,,Undervotes,30
Livingston,"Howell Township, Precinct 2",Secretary of State,,,Overvotes,0
Livingston,"Howell Township, Precinct 2",Secretary of State,,,Rejected,0
Livingston,"Howell Township, Precinct 2",Secretary of State,,,Unassigned,0
Livingston,"Howell Township, Precinct 2",Secretary of State,,,Absentee,563
Livingston,"Howell Township, Precinct 2",Secretary of State,,,Election,971
Livingston,"Howell Township, Precinct 2",Secretary of State,,,Total,1534
Livingston,"Howell Township, Precinct 3",Secretary of State,,DEM,Jocelyn Benson,453
Livingston,"Howell Township, Precinct 3",Secretary of State,,REP,Kristina Elaine Karamo,600
Livingston,"Howell Township, Precinct 3",Secretary of State,,LIB,Gregory Scott Stempfle,12
Livingston,"Howell Township, Precinct 3",Secretary of State,,UST,Christine C. Schwartz,6
Livingston,"Howell Township, Precinct 3",Secretary of State,,GRN,Larry James Hutchinson Jr.,2
Livingston,"Howell Township, Precinct 3",Secretary of State,,,Cast Votes,1073
Livingston,"Howell Township, Precinct 3",Secretary of State,,,Undervotes,14
Livingston,"Howell Township, Precinct 3",Secretary of State,,,Overvotes,0
Livingston,"Howell Township, Precinct 3",Secretary of State,,,Rejected,0
Livingston,"Howell Township, Precinct 3",Secretary of State,,,Unassigned,0
Livingston,"Howell Township, Precinct 3",Secretary of State,,,Absentee,467
Livingston,"Howell Township, Precinct 3",Secretary of State,,,Election,620
Livingston,"Howell Township, Precinct 3",Secretary of State,,,Total,1087
Livingston,"Iosco Township, Precinct 1",Secretary of State,,DEM,Jocelyn Benson,297
Livingston,"Iosco Township, Precinct 1",Secretary of State,,REP,Kristina Elaine Karamo,534
Livingston,"Iosco Township, Precinct 1",Secretary of State,,LIB,Gregory Scott Stempfle,14
Livingston,"Iosco Township, Precinct 1",Secretary of State,,UST,Christine C. Schwartz,13
Livingston,"Iosco Township, Precinct 1",Secretary of State,,GRN,Larry James Hutchinson Jr.,5
Livingston,"Iosco Township, Precinct 1",Secretary of State,,,Cast Votes,863
Livingston,"Iosco Township, Precinct 1",Secretary of State,,,Undervotes,16
Livingston,"Iosco Township, Precinct 1",Secretary of State,,,Overvotes,0
Livingston,"Iosco Township, Precinct 1",Secretary of State,,,Rejected,2
Livingston,"Iosco Township, Precinct 1",Secretary of State,,,Unassigned,0
Livingston,"Iosco Township, Precinct 1",Secretary of State,,,Absentee,266
Livingston,"Iosco Township, Precinct 1",Secretary of State,,,Election,615
Livingston,"Iosco Township, Precinct 1",Secretary of State,,,Total,881
Livingston,"Iosco Township, Precinct 2",Secretary of State,,DEM,Jocelyn Benson,423
Livingston,"Iosco Township, Precinct 2",Secretary of State,,REP,Kristina Elaine Karamo,676
Livingston,"Iosco Township, Precinct 2",Secretary of State,,LIB,Gregory Scott Stempfle,11
Livingston,"Iosco Township, Precinct 2",Secretary of State,,UST,Christine C. Schwartz,10
Livingston,"Iosco Township, Precinct 2",Secretary of State,,GRN,Larry James Hutchinson Jr.,4
Livingston,"Iosco Township, Precinct 2",Secretary of State,,,Cast Votes,1124
Livingston,"Iosco Township, Precinct 2",Secretary of State,,,Undervotes,21
Livingston,"Iosco Township, Precinct 2",Secretary of State,,,Overvotes,1
Livingston,"Iosco Township, Precinct 2",Secretary of State,,,Rejected,0
Livingston,"Iosco Township, Precinct 2",Secretary of State,,,Unassigned,0
Livingston,"Iosco Township, Precinct 2",Secretary of State,,,Absentee,339
Livingston,"Iosco Township, Precinct 2",Secretary of State,,,Election,807
Livingston,"Iosco Township, Precinct 2",Secretary of State,,,Total,1146
Livingston,"Marion Township, Precinct 1",Secretary of State,,DEM,Jocelyn Benson,636
Livingston,"Marion Township, Precinct 1",Secretary of State,,REP,Kristina Elaine Karamo,967
Livingston,"Marion Township, Precinct 1",Secretary of State,,LIB,Gregory Scott Stempfle,22
Livingston,"Marion Township, Precinct 1",Secretary of State,,UST,Christine C. Schwartz,6
Livingston,"Marion Township, Precinct 1",Secretary of State,,GRN,Larry James Hutchinson Jr.,6
Livingston,"Marion Township, Precinct 1",Secretary of State,,,Cast Votes,1637
Livingston,"Marion Township, Precinct 1",Secretary of State,,,Undervotes,28
Livingston,"Marion Township, Precinct 1",Secretary of State,,,Overvotes,0
Livingston,"Marion Township, Precinct 1",Secretary of State,,,Rejected,0
Livingston,"Marion Township, Precinct 1",Secretary of State,,,Unassigned,0
Livingston,"Marion Township, Precinct 1",Secretary of State,,,Absentee,700
Livingston,"Marion Township, Precinct 1",Secretary of State,,,Election,965
Livingston,"Marion Township, Precinct 1",Secretary of State,,,Total,1665
Livingston,"Marion Township, Precinct 2",Secretary of State,,DEM,Jocelyn Benson,855
Livingston,"Marion Township, Precinct 2",Secretary of State,,REP,Kristina Elaine Karamo,1051
Livingston,"Marion Township, Precinct 2",Secretary of State,,LIB,Gregory Scott Stempfle,33
Livingston,"Marion Township, Precinct 2",Secretary of State,,UST,Christine C. Schwartz,10
Livingston,"Marion Township, Precinct 2",Secretary of State,,GRN,Larry James Hutchinson Jr.,4
Livingston,"Marion Township, Precinct 2",Secretary of State,,,Cast Votes,1953
Livingston,"Marion Township, Precinct 2",Secretary of State,,,Undervotes,27
Livingston,"Marion Township, Precinct 2",Secretary of State,,,Overvotes,0
Livingston,"Marion Township, Precinct 2",Secretary of State,,,Rejected,2
Livingston,"Marion Township, Precinct 2",Secretary of State,,,Unassigned,0
Livingston,"Marion Township, Precinct 2",Secretary of State,,,Absentee,867
Livingston,"Marion Township, Precinct 2",Secretary of State,,,Election,1115
Livingston,"Marion Township, Precinct 2",Secretary of State,,,Total,1982
Livingston,"Marion Township, Precinct 3",Secretary of State,,DEM,Jocelyn Benson,595
Livingston,"Marion Township, Precinct 3",Secretary of State,,REP,Kristina Elaine Karamo,753
Livingston,"Marion Township, Precinct 3",Secretary of State,,LIB,Gregory Scott Stempfle,13
Livingston,"Marion Township, Precinct 3",Secretary of State,,UST,Christine C. Schwartz,9
Livingston,"Marion Township, Precinct 3",Secretary of State,,GRN,Larry James Hutchinson Jr.,4
Livingston,"Marion Township, Precinct 3",Secretary of State,,,Cast Votes,1374
Livingston,"Marion Township, Precinct 3",Secretary of State,,,Undervotes,14
Livingston,"Marion Township, Precinct 3",Secretary of State,,,Overvotes,0
Livingston,"Marion Township, Precinct 3",Secretary of State,,,Rejected,1
Livingston,"Marion Township, Precinct 3",Secretary of State,,,Unassigned,0
Livingston,"Marion Township, Precinct 3",Secretary of State,,,Absentee,608
Livingston,"Marion Township, Precinct 3",Secretary of State,,,Election,781
Livingston,"Marion Township, Precinct 3",Secretary of State,,,Total,1389
Livingston,"Marion Township, Precinct 4",Secretary of State,,DEM,Jocelyn Benson,638
Livingston,"Marion Township, Precinct 4",Secretary of State,,REP,Kristina Elaine Karamo,1144
Livingston,"Marion Township, Precinct 4",Secretary of State,,LIB,Gregory Scott Stempfle,20
Livingston,"Marion Township, Precinct 4",Secretary of State,,UST,Christine C. Schwartz,8
Livingston,"Marion Township, Precinct 4",Secretary of State,,GRN,Larry James Hutchinson Jr.,2
Livingston,"Marion Township, Precinct 4",Secretary of State,,,Cast Votes,1812
Livingston,"Marion Township, Precinct 4",Secretary of State,,,Undervotes,20
Livingston,"Marion Township, Precinct 4",Secretary of State,,,Overvotes,0
Livingston,"Marion Township, Precinct 4",Secretary of State,,,Rejected,0
Livingston,"Marion Township, Precinct 4",Secretary of State,,,Unassigned,0
Livingston,"Marion Township, Precinct 4",Secretary of State,,,Absentee,798
Livingston,"Marion Township, Precinct 4",Secretary of State,,,Election,1034
Livingston,"Marion Township, Precinct 4",Secretary of State,,,Total,1832
Livingston,"Oceola Township, Precinct 1",Secretary of State,,DEM,Jocelyn Benson,664
Livingston,"Oceola Township, Precinct 1",Secretary of State,,REP,Kristina Elaine Karamo,884
Livingston,"Oceola Township, Precinct 1",Secretary of State,,LIB,Gregory Scott Stempfle,21
Livingston,"Oceola Township, Precinct 1",Secretary of State,,UST,Christine C. Schwartz,12
Livingston,"Oceola Township, Precinct 1",Secretary of State,,GRN,Larry James Hutchinson Jr.,4
Livingston,"Oceola Township, Precinct 1",Secretary of State,,,Cast Votes,1585
Livingston,"Oceola Township, Precinct 1",Secretary of State,,,Undervotes,29
Livingston,"Oceola Township, Precinct 1",Secretary of State,,,Overvotes,1
Livingston,"Oceola Township, Precinct 1",Secretary of State,,,Rejected,0
Livingston,"Oceola Township, Precinct 1",Secretary of State,,,Unassigned,0
Livingston,"Oceola Township, Precinct 1",Secretary of State,,,Absentee,703
Livingston,"Oceola Township, Precinct 1",Secretary of State,,,Election,912
Livingston,"Oceola Township, Precinct 1",Secretary of State,,,Total,1615
Livingston,"Oceola Township, Precinct 2",Secretary of State,,DEM,Jocelyn Benson,869
Livingston,"Oceola Township, Precinct 2",Secretary of State,,REP,Kristina Elaine Karamo,850
Livingston,"Oceola Township, Precinct 2",Secretary of State,,LIB,Gregory Scott Stempfle,23
Livingston,"Oceola Township, Precinct 2",Secretary of State,,UST,Christine C. Schwartz,7
Livingston,"Oceola Township, Precinct 2",Secretary of State,,GRN,Larry James Hutchinson Jr.,0
Livingston,"Oceola Township, Precinct 2",Secretary of State,,,Cast Votes,1749
Livingston,"Oceola Township, Precinct 2",Secretary of State,,,Undervotes,22
Livingston,"Oceola Township, Precinct 2",Secretary of State,,,Overvotes,0
Livingston,"Oceola Township, Precinct 2",Secretary of State,,,Rejected,1
Livingston,"Oceola Township, Precinct 2",Secretary of State,,,Unassigned,0
Livingston,"Oceola Township, Precinct 2",Secretary of State,,,Absentee,777
Livingston,"Oceola Township, Precinct 2",Secretary of State,,,Election,995
Livingston,"Oceola Township, Precinct 2",Secretary of State,,,Total,1772
Livingston,"Oceola Township, Precinct 3",Secretary of State,,DEM,Jocelyn Benson,325
Livingston,"Oceola Township, Precinct 3",Secretary of State,,REP,Kristina Elaine Karamo,580
Livingston,"Oceola Township, Precinct 3",Secretary of State,,LIB,Gregory Scott Stempfle,19
Livingston,"Oceola Township, Precinct 3",Secretary of State,,UST,Christine C. Schwartz,5
Livingston,"Oceola Township, Precinct 3",Secretary of State,,GRN,Larry James Hutchinson Jr.,4
Livingston,"Oceola Township, Precinct 3",Secretary of State,,,Cast Votes,933
Livingston,"Oceola Township, Precinct 3",Secretary of State,,,Undervotes,12
Livingston,"Oceola Township, Precinct 3",Secretary of State,,,Overvotes,0
Livingston,"Oceola Township, Precinct 3",Secretary of State,,,Rejected,0
Livingston,"Oceola Township, Precinct 3",Secretary of State,,,Unassigned,0
Livingston,"Oceola Township, Precinct 3",Secretary of State,,,Absentee,407
Livingston,"Oceola Township, Precinct 3",Secretary of State,,,Election,538
Livingston,"Oceola Township, Precinct 3",Secretary of State,,,Total,945
Livingston,"Oceola Township, Precinct 4",Secretary of State,,DEM,Jocelyn Benson,521
Livingston,"Oceola Township, Precinct 4",Secretary of State,,REP,Kristina Elaine Karamo,773
Livingston,"Oceola Township, Precinct 4",Secretary of State,,LIB,Gregory Scott Stempfle,16
Livingston,"Oceola Township, Precinct 4",Secretary of State,,UST,Christine C. Schwartz,7
Livingston,"Oceola Township, Precinct 4",Secretary of State,,GRN,Larry James Hutchinson Jr.,6
Livingston,"Oceola Township, Precinct 4",Secretary of State,,,Cast Votes,1323
Livingston,"Oceola Township, Precinct 4",Secretary of State,,,Undervotes,24
Livingston,"Oceola Township, Precinct 4",Secretary of State,,,Overvotes,0
Livingston,"Oceola Township, Precinct 4",Secretary of State,,,Rejected,1
Livingston,"Oceola Township, Precinct 4",Secretary of State,,,Unassigned,0
Livingston,"Oceola Township, Precinct 4",Secretary of State,,,Absentee,541
Livingston,"Oceola Township, Precinct 4",Secretary of State,,,Election,807
Livingston,"Oceola Township, Precinct 4",Secretary of State,,,Total,1348
Livingston,"Oceola Township, Precinct 5",Secretary of State,,DEM,Jocelyn Benson,526
Livingston,"Oceola Township, Precinct 5",Secretary of State,,REP,Kristina Elaine Karamo,636
Livingston,"Oceola Township, Precinct 5",Secretary of State,,LIB,Gregory Scott Stempfle,11
Livingston,"Oceola Township, Precinct 5",Secretary of State,,UST,Christine C. Schwartz,7
Livingston,"Oceola Township, Precinct 5",Secretary of State,,GRN,Larry James Hutchinson Jr.,4
Livingston,"Oceola Township, Precinct 5",Secretary of State,,,Cast Votes,1184
Livingston,"Oceola Township, Precinct 5",Secretary of State,,,Undervotes,23
Livingston,"Oceola Township, Precinct 5",Secretary of State,,,Overvotes,0
Livingston,"Oceola Township, Precinct 5",Secretary of State,,,Rejected,0
Livingston,"Oceola Township, Precinct 5",Secretary of State,,,Unassigned,0
Livingston,"Oceola Township, Precinct 5",Secretary of State,,,Absentee,674
Livingston,"Oceola Township, Precinct 5",Secretary of State,,,Election,533
Livingston,"Oceola Township, Precinct 5",Secretary of State,,,Total,1207
Livingston,"Oceola Township, Precinct 6",Secretary of State,,DEM,Jocelyn Benson,505
Livingston,"Oceola Township, Precinct 6",Secretary of State,,REP,Kristina Elaine Karamo,654
Livingston,"Oceola Township, Precinct 6",Secretary of State,,LIB,Gregory Scott Stempfle,14
Livingston,"Oceola Township, Precinct 6",Secretary of State,,UST,Christine C. Schwartz,5
Livingston,"Oceola Township, Precinct 6",Secretary of State,,GRN,Larry James Hutchinson Jr.,3
Livingston,"Oceola Township, Precinct 6",Secretary of State,,,Cast Votes,1181
Livingston,"Oceola Township, Precinct 6",Secretary of State,,,Undervotes,20
Livingston,"Oceola Township, Precinct 6",Secretary of State,,,Overvotes,0
Livingston,"Oceola Township, Precinct 6",Secretary of State,,,Rejected,1
Livingston,"Oceola Township, Precinct 6",Secretary of State,,,Unassigned,0
Livingston,"Oceola Township, Precinct 6",Secretary of State,,,Absentee,471
Livingston,"Oceola Township, Precinct 6",Secretary of State,,,Election,731
Livingston,"Oceola Township, Precinct 6",Secretary of State,,,Total,1202
Livingston,"Putnam Township, Precinct 1",Secretary of State,,DEM,Jocelyn Benson,503
Livingston,"Putnam Township, Precinct 1",Secretary of State,,REP,Kristina Elaine Karamo,481
Livingston,"Putnam Township, Precinct 1",Secretary of State,,LIB,Gregory Scott Stempfle,16
Livingston,"Putnam Township, Precinct 1",Secretary of State,,UST,Christine C. Schwartz,4
Livingston,"Putnam Township, Precinct 1",Secretary of State,,GRN,Larry James Hutchinson Jr.,2
Livingston,"Putnam Township, Precinct 1",Secretary of State,,,Cast Votes,1006
Livingston,"Putnam Township, Precinct 1",Secretary of State,,,Undervotes,14
Livingston,"Putnam Township, Precinct 1",Secretary of State,,,Overvotes,0
Livingston,"Putnam Township, Precinct 1",Secretary of State,,,Rejected,1
Livingston,"Putnam Township, Precinct 1",Secretary of State,,,Unassigned,0
Livingston,"Putnam Township, Precinct 1",Secretary of State,,,Absentee,482
Livingston,"Putnam Township, Precinct 1",Secretary of State,,,Election,539
Livingston,"Putnam Township, Precinct 1",Secretary of State,,,Total,1021
Livingston,"Putnam Township, Precinct 2",Secretary of State,,DEM,Jocelyn Benson,610
Livingston,"Putnam Township, Precinct 2",Secretary of State,,REP,Kristina Elaine Karamo,755
Livingston,"Putnam Township, Precinct 2",Secretary of State,,LIB,Gregory Scott Stempfle,29
Livingston,"Putnam Township, Precinct 2",Secretary of State,,UST,Christine C. Schwartz,9
Livingston,"Putnam Township, Precinct 2",Secretary of State,,GRN,Larry James Hutchinson Jr.,4
Livingston,"Putnam Township, Precinct 2",Secretary of State,,,Cast Votes,1407
Livingston,"Putnam Township, Precinct 2",Secretary of State,,,Undervotes,25
Livingston,"Putnam Township, Precinct 2",Secretary of State,,,Overvotes,0
Livingston,"Putnam Township, Precinct 2",Secretary of State,,,Rejected,0
Livingston,"Putnam Township, Precinct 2",Secretary of State,,,Unassigned,0
Livingston,"Putnam Township, Precinct 2",Secretary of State,,,Absentee,688
Livingston,"Putnam Township, Precinct 2",Secretary of State,,,Election,744
Livingston,"Putnam Township, Precinct 2",Secretary of State,,,Total,1432
Livingston,"Putnam Township, Precinct 3",Secretary of State,,DEM,Jocelyn Benson,610
Livingston,"Putnam Township, Precinct 3",Secretary of State,,REP,Kristina Elaine Karamo,505
Livingston,"Putnam Township, Precinct 3",Secretary of State,,LIB,Gregory Scott Stempfle,25
Livingston,"Putnam Township, Precinct 3",Secretary of State,,UST,Christine C. Schwartz,4
Livingston,"Putnam Township, Precinct 3",Secretary of State,,GRN,Larry James Hutchinson Jr.,9
Livingston,"Putnam Township, Precinct 3",Secretary of State,,,Cast Votes,1153
Livingston,"Putnam Township, Precinct 3",Secretary of State,,,Undervotes,21
Livingston,"Putnam Township, Precinct 3",Secretary of State,,,Overvotes,0
Livingston,"Putnam Township, Precinct 3",Secretary of State,,,Rejected,2
Livingston,"Putnam Township, Precinct 3",Secretary of State,,,Unassigned,0
Livingston,"Putnam Township, Precinct 3",Secretary of State,,,Absentee,497
Livingston,"Putnam Township, Precinct 3",Secretary of State,,,Election,679
Livingston,"Putnam Township, Precinct 3",Secretary of State,,,Total,1176
Livingston,"Putnam Township, Precinct 4",Secretary of State,,DEM,Jocelyn Benson,446
Livingston,"Putnam Township, Precinct 4",Secretary of State,,REP,Kristina Elaine Karamo,503
Livingston,"Putnam Township, Precinct 4",Secretary of State,,LIB,Gregory Scott Stempfle,9
Livingston,"Putnam Township, Precinct 4",Secretary of State,,UST,Christine C. Schwartz,3
Livingston,"Putnam Township, Precinct 4",Secretary of State,,GRN,Larry James Hutchinson Jr.,0
Livingston,"Putnam Township, Precinct 4",Secretary of State,,,Cast Votes,961
Livingston,"Putnam Township, Precinct 4",Secretary of State,,,Undervotes,13
Livingston,"Putnam Township, Precinct 4",Secretary of State,,,Overvotes,0
Livingston,"Putnam Township, Precinct 4",Secretary of State,,,Rejected,0
Livingston,"Putnam Township, Precinct 4",Secretary of State,,,Unassigned,0
Livingston,"Putnam Township, Precinct 4",Secretary of State,,,Absentee,457
Livingston,"Putnam Township, Precinct 4",Secretary of State,,,Election,517
Livingston,"Putnam Township, Precinct 4",Secretary of State,,,Total,974
Livingston,"Tyrone Township, Precinct 1",Secretary of State,,DEM,Jocelyn Benson,684
Livingston,"Tyrone Township, Precinct 1",Secretary of State,,REP,Kristina Elaine Karamo,761
Livingston,"Tyrone Township, Precinct 1",Secretary of State,,LIB,Gregory Scott Stempfle,17
Livingston,"Tyrone Township, Precinct 1",Secretary of State,,UST,Christine C. Schwartz,11
Livingston,"Tyrone Township, Precinct 1",Secretary of State,,GRN,Larry James Hutchinson Jr.,5
Livingston,"Tyrone Township, Precinct 1",Secretary of State,,,Cast Votes,1478
Livingston,"Tyrone Township, Precinct 1",Secretary of State,,,Undervotes,29
Livingston,"Tyrone Township, Precinct 1",Secretary of State,,,Overvotes,1
Livingston,"Tyrone Township, Precinct 1",Secretary of State,,,Rejected,0
Livingston,"Tyrone Township, Precinct 1",Secretary of State,,,Unassigned,0
Livingston,"Tyrone Township, Precinct 1",Secretary of State,,,Absentee,732
Livingston,"Tyrone Township, Precinct 1",Secretary of State,,,Election,776
Livingston,"Tyrone Township, Precinct 1",Secretary of State,,,Total,1508
Livingston,"Tyrone Township, Precinct 2",Secretary of State,,DEM,Jocelyn Benson,761
Livingston,"Tyrone Township, Precinct 2",Secretary of State,,REP,Kristina Elaine Karamo,916
Livingston,"Tyrone Township, Precinct 2",Secretary of State,,LIB,Gregory Scott Stempfle,20
Livingston,"Tyrone Township, Precinct 2",Secretary of State,,UST,Christine C. Schwartz,6
Livingston,"Tyrone Township, Precinct 2",Secretary of State,,GRN,Larry James Hutchinson Jr.,8
Livingston,"Tyrone Township, Precinct 2",Secretary of State,,,Cast Votes,1711
Livingston,"Tyrone Township, Precinct 2",Secretary of State,,,Undervotes,39
